Percentile,Age,cohort,value,data_source,Asset
10,81,1936-1940,0.066,DYNASIM,Retirement Account Assets
10,82,1936-1940,0.067,DYNASIM,Retirement Account Assets
10,83,1936-1940,0.081,DYNASIM,Retirement Account Assets
10,84,1936-1940,0.108,DYNASIM,Retirement Account Assets
10,85,1936-1940,0.116,DYNASIM,Retirement Account Assets
10,86,1936-1940,0.108,DYNASIM,Retirement Account Assets
10,87,1936-1940,0.087,DYNASIM,Retirement Account Assets
10,88,1936-1940,0.073,DYNASIM,Retirement Account Assets
10,89,1936-1940,0.042,DYNASIM,Retirement Account Assets
10,90,1936-1940,0.056,DYNASIM,Retirement Account Assets
10,91,1936-1940,0.031,DYNASIM,Retirement Account Assets
10,92,1936-1940,0.046,DYNASIM,Retirement Account Assets
20,30,1936-1940,NA,DYNASIM,Retirement Account Assets
20,31,1936-1940,NA,DYNASIM,Retirement Account Assets
20,32,1936-1940,NA,DYNASIM,Retirement Account Assets
20,33,1936-1940,NA,DYNASIM,Retirement Account Assets
20,34,1936-1940,NA,DYNASIM,Retirement Account Assets
20,35,1936-1940,NA,DYNASIM,Retirement Account Assets
20,36,1936-1940,NA,DYNASIM,Retirement Account Assets
20,37,1936-1940,NA,DYNASIM,Retirement Account Assets
20,38,1936-1940,NA,DYNASIM,Retirement Account Assets
20,39,1936-1940,NA,DYNASIM,Retirement Account Assets
20,40,1936-1940,NA,DYNASIM,Retirement Account Assets
20,41,1936-1940,NA,DYNASIM,Retirement Account Assets
20,42,1936-1940,NA,DYNASIM,Retirement Account Assets
20,43,1936-1940,NA,DYNASIM,Retirement Account Assets
20,44,1936-1940,NA,DYNASIM,Retirement Account Assets
20,45,1936-1940,NA,DYNASIM,Retirement Account Assets
20,46,1936-1940,NA,DYNASIM,Retirement Account Assets
20,47,1936-1940,NA,DYNASIM,Retirement Account Assets
20,48,1936-1940,NA,DYNASIM,Retirement Account Assets
20,49,1936-1940,NA,DYNASIM,Retirement Account Assets
20,50,1936-1940,NA,DYNASIM,Retirement Account Assets
20,51,1936-1940,NA,DYNASIM,Retirement Account Assets
20,52,1936-1940,0.225,DYNASIM,Retirement Account Assets
20,53,1936-1940,0.278,DYNASIM,Retirement Account Assets
20,54,1936-1940,0.329,DYNASIM,Retirement Account Assets
20,55,1936-1940,0.398,DYNASIM,Retirement Account Assets
20,56,1936-1940,0.546,DYNASIM,Retirement Account Assets
20,57,1936-1940,0.679,DYNASIM,Retirement Account Assets
20,58,1936-1940,0.807,DYNASIM,Retirement Account Assets
20,59,1936-1940,0.877,DYNASIM,Retirement Account Assets
20,60,1936-1940,1.03,DYNASIM,Retirement Account Assets
20,61,1936-1940,1.067,DYNASIM,Retirement Account Assets
20,62,1936-1940,1.115,DYNASIM,Retirement Account Assets
20,63,1936-1940,1.153,DYNASIM,Retirement Account Assets
20,64,1936-1940,1.111,DYNASIM,Retirement Account Assets
20,65,1936-1940,1.154,DYNASIM,Retirement Account Assets
20,66,1936-1940,1.177,DYNASIM,Retirement Account Assets
20,67,1936-1940,1.148,DYNASIM,Retirement Account Assets
20,68,1936-1940,1.243,DYNASIM,Retirement Account Assets
20,69,1936-1940,1.238,DYNASIM,Retirement Account Assets
20,70,1936-1940,1.208,DYNASIM,Retirement Account Assets
20,71,1936-1940,1.215,DYNASIM,Retirement Account Assets
20,72,1936-1940,1.148,DYNASIM,Retirement Account Assets
20,73,1936-1940,1.094,DYNASIM,Retirement Account Assets
20,74,1936-1940,1.093,DYNASIM,Retirement Account Assets
20,75,1936-1940,1.13,DYNASIM,Retirement Account Assets
20,76,1936-1940,1.18,DYNASIM,Retirement Account Assets
20,77,1936-1940,1.161,DYNASIM,Retirement Account Assets
20,78,1936-1940,1.139,DYNASIM,Retirement Account Assets
20,79,1936-1940,1.081,DYNASIM,Retirement Account Assets
20,80,1936-1940,1.083,DYNASIM,Retirement Account Assets
20,81,1936-1940,1.103,DYNASIM,Retirement Account Assets
20,82,1936-1940,1.091,DYNASIM,Retirement Account Assets
20,83,1936-1940,1.108,DYNASIM,Retirement Account Assets
20,84,1936-1940,1.114,DYNASIM,Retirement Account Assets
20,85,1936-1940,1.042,DYNASIM,Retirement Account Assets
20,86,1936-1940,1.026,DYNASIM,Retirement Account Assets
20,87,1936-1940,0.989,DYNASIM,Retirement Account Assets
20,88,1936-1940,0.963,DYNASIM,Retirement Account Assets
20,89,1936-1940,0.899,DYNASIM,Retirement Account Assets
20,90,1936-1940,0.906,DYNASIM,Retirement Account Assets
20,91,1936-1940,0.833,DYNASIM,Retirement Account Assets
20,92,1936-1940,0.837,DYNASIM,Retirement Account Assets
30,30,1936-1940,NA,DYNASIM,Retirement Account Assets
30,31,1936-1940,NA,DYNASIM,Retirement Account Assets
30,32,1936-1940,NA,DYNASIM,Retirement Account Assets
30,33,1936-1940,NA,DYNASIM,Retirement Account Assets
30,34,1936-1940,NA,DYNASIM,Retirement Account Assets
30,35,1936-1940,NA,DYNASIM,Retirement Account Assets
30,36,1936-1940,NA,DYNASIM,Retirement Account Assets
30,37,1936-1940,NA,DYNASIM,Retirement Account Assets
30,38,1936-1940,NA,DYNASIM,Retirement Account Assets
30,39,1936-1940,NA,DYNASIM,Retirement Account Assets
30,40,1936-1940,NA,DYNASIM,Retirement Account Assets
30,41,1936-1940,NA,DYNASIM,Retirement Account Assets
30,42,1936-1940,NA,DYNASIM,Retirement Account Assets
30,43,1936-1940,NA,DYNASIM,Retirement Account Assets
30,44,1936-1940,NA,DYNASIM,Retirement Account Assets
30,45,1936-1940,NA,DYNASIM,Retirement Account Assets
30,46,1936-1940,NA,DYNASIM,Retirement Account Assets
30,47,1936-1940,NA,DYNASIM,Retirement Account Assets
30,48,1936-1940,NA,DYNASIM,Retirement Account Assets
30,49,1936-1940,NA,DYNASIM,Retirement Account Assets
30,50,1936-1940,NA,DYNASIM,Retirement Account Assets
30,51,1936-1940,NA,DYNASIM,Retirement Account Assets
30,52,1936-1940,0.788,DYNASIM,Retirement Account Assets
30,53,1936-1940,0.988,DYNASIM,Retirement Account Assets
30,54,1936-1940,1.107,DYNASIM,Retirement Account Assets
30,55,1936-1940,1.241,DYNASIM,Retirement Account Assets
30,56,1936-1940,1.521,DYNASIM,Retirement Account Assets
30,57,1936-1940,1.706,DYNASIM,Retirement Account Assets
30,58,1936-1940,1.833,DYNASIM,Retirement Account Assets
30,59,1936-1940,2.004,DYNASIM,Retirement Account Assets
30,60,1936-1940,2.101,DYNASIM,Retirement Account Assets
30,61,1936-1940,2.169,DYNASIM,Retirement Account Assets
30,62,1936-1940,2.199,DYNASIM,Retirement Account Assets
30,63,1936-1940,2.254,DYNASIM,Retirement Account Assets
30,64,1936-1940,2.288,DYNASIM,Retirement Account Assets
30,65,1936-1940,2.387,DYNASIM,Retirement Account Assets
30,66,1936-1940,2.483,DYNASIM,Retirement Account Assets
30,67,1936-1940,2.526,DYNASIM,Retirement Account Assets
30,68,1936-1940,2.601,DYNASIM,Retirement Account Assets
30,69,1936-1940,2.652,DYNASIM,Retirement Account Assets
30,70,1936-1940,2.543,DYNASIM,Retirement Account Assets
30,71,1936-1940,2.495,DYNASIM,Retirement Account Assets
30,72,1936-1940,2.335,DYNASIM,Retirement Account Assets
30,73,1936-1940,2.245,DYNASIM,Retirement Account Assets
30,74,1936-1940,2.224,DYNASIM,Retirement Account Assets
30,75,1936-1940,2.237,DYNASIM,Retirement Account Assets
30,76,1936-1940,2.239,DYNASIM,Retirement Account Assets
30,77,1936-1940,2.213,DYNASIM,Retirement Account Assets
30,78,1936-1940,2.149,DYNASIM,Retirement Account Assets
30,79,1936-1940,2.085,DYNASIM,Retirement Account Assets
30,80,1936-1940,2.07,DYNASIM,Retirement Account Assets
30,81,1936-1940,2.048,DYNASIM,Retirement Account Assets
30,82,1936-1940,2.076,DYNASIM,Retirement Account Assets
30,83,1936-1940,2.117,DYNASIM,Retirement Account Assets
30,84,1936-1940,2.073,DYNASIM,Retirement Account Assets
30,85,1936-1940,2.036,DYNASIM,Retirement Account Assets
30,86,1936-1940,2.052,DYNASIM,Retirement Account Assets
30,87,1936-1940,1.991,DYNASIM,Retirement Account Assets
30,88,1936-1940,1.945,DYNASIM,Retirement Account Assets
30,89,1936-1940,1.804,DYNASIM,Retirement Account Assets
30,90,1936-1940,1.86,DYNASIM,Retirement Account Assets
30,91,1936-1940,1.738,DYNASIM,Retirement Account Assets
30,92,1936-1940,1.692,DYNASIM,Retirement Account Assets
40,30,1936-1940,NA,DYNASIM,Retirement Account Assets
40,31,1936-1940,NA,DYNASIM,Retirement Account Assets
40,32,1936-1940,NA,DYNASIM,Retirement Account Assets
40,33,1936-1940,NA,DYNASIM,Retirement Account Assets
40,34,1936-1940,NA,DYNASIM,Retirement Account Assets
40,35,1936-1940,NA,DYNASIM,Retirement Account Assets
40,36,1936-1940,NA,DYNASIM,Retirement Account Assets
40,37,1936-1940,NA,DYNASIM,Retirement Account Assets
40,38,1936-1940,NA,DYNASIM,Retirement Account Assets
40,39,1936-1940,NA,DYNASIM,Retirement Account Assets
40,40,1936-1940,NA,DYNASIM,Retirement Account Assets
40,41,1936-1940,NA,DYNASIM,Retirement Account Assets
40,42,1936-1940,NA,DYNASIM,Retirement Account Assets
40,43,1936-1940,NA,DYNASIM,Retirement Account Assets
40,44,1936-1940,NA,DYNASIM,Retirement Account Assets
40,45,1936-1940,NA,DYNASIM,Retirement Account Assets
40,46,1936-1940,NA,DYNASIM,Retirement Account Assets
40,47,1936-1940,NA,DYNASIM,Retirement Account Assets
40,48,1936-1940,NA,DYNASIM,Retirement Account Assets
40,49,1936-1940,NA,DYNASIM,Retirement Account Assets
40,50,1936-1940,NA,DYNASIM,Retirement Account Assets
40,51,1936-1940,NA,DYNASIM,Retirement Account Assets
40,52,1936-1940,1.706,DYNASIM,Retirement Account Assets
40,53,1936-1940,2.068,DYNASIM,Retirement Account Assets
40,54,1936-1940,2.216,DYNASIM,Retirement Account Assets
40,55,1936-1940,2.428,DYNASIM,Retirement Account Assets
40,56,1936-1940,2.634,DYNASIM,Retirement Account Assets
40,57,1936-1940,2.791,DYNASIM,Retirement Account Assets
40,58,1936-1940,3.034,DYNASIM,Retirement Account Assets
40,59,1936-1940,3.196,DYNASIM,Retirement Account Assets
40,60,1936-1940,3.36,DYNASIM,Retirement Account Assets
40,61,1936-1940,3.474,DYNASIM,Retirement Account Assets
40,62,1936-1940,3.497,DYNASIM,Retirement Account Assets
40,63,1936-1940,3.627,DYNASIM,Retirement Account Assets
40,64,1936-1940,3.703,DYNASIM,Retirement Account Assets
40,65,1936-1940,3.842,DYNASIM,Retirement Account Assets
40,66,1936-1940,3.951,DYNASIM,Retirement Account Assets
40,67,1936-1940,4.061,DYNASIM,Retirement Account Assets
40,68,1936-1940,4.113,DYNASIM,Retirement Account Assets
40,69,1936-1940,4.087,DYNASIM,Retirement Account Assets
40,70,1936-1940,3.922,DYNASIM,Retirement Account Assets
40,71,1936-1940,3.855,DYNASIM,Retirement Account Assets
40,72,1936-1940,3.732,DYNASIM,Retirement Account Assets
40,73,1936-1940,3.603,DYNASIM,Retirement Account Assets
40,74,1936-1940,3.523,DYNASIM,Retirement Account Assets
40,75,1936-1940,3.517,DYNASIM,Retirement Account Assets
40,76,1936-1940,3.47,DYNASIM,Retirement Account Assets
40,77,1936-1940,3.377,DYNASIM,Retirement Account Assets
40,78,1936-1940,3.272,DYNASIM,Retirement Account Assets
40,79,1936-1940,3.179,DYNASIM,Retirement Account Assets
40,80,1936-1940,3.13,DYNASIM,Retirement Account Assets
40,81,1936-1940,3.099,DYNASIM,Retirement Account Assets
40,82,1936-1940,3.066,DYNASIM,Retirement Account Assets
40,83,1936-1940,3.049,DYNASIM,Retirement Account Assets
40,84,1936-1940,2.987,DYNASIM,Retirement Account Assets
40,85,1936-1940,2.992,DYNASIM,Retirement Account Assets
40,86,1936-1940,2.987,DYNASIM,Retirement Account Assets
40,87,1936-1940,2.873,DYNASIM,Retirement Account Assets
40,88,1936-1940,2.81,DYNASIM,Retirement Account Assets
40,89,1936-1940,2.697,DYNASIM,Retirement Account Assets
40,90,1936-1940,2.728,DYNASIM,Retirement Account Assets
40,91,1936-1940,2.621,DYNASIM,Retirement Account Assets
40,92,1936-1940,2.529,DYNASIM,Retirement Account Assets
50,30,1936-1940,NA,DYNASIM,Retirement Account Assets
50,31,1936-1940,NA,DYNASIM,Retirement Account Assets
50,32,1936-1940,NA,DYNASIM,Retirement Account Assets
50,33,1936-1940,NA,DYNASIM,Retirement Account Assets
50,34,1936-1940,NA,DYNASIM,Retirement Account Assets
50,35,1936-1940,NA,DYNASIM,Retirement Account Assets
50,36,1936-1940,NA,DYNASIM,Retirement Account Assets
50,37,1936-1940,NA,DYNASIM,Retirement Account Assets
50,38,1936-1940,NA,DYNASIM,Retirement Account Assets
50,39,1936-1940,NA,DYNASIM,Retirement Account Assets
50,40,1936-1940,NA,DYNASIM,Retirement Account Assets
50,41,1936-1940,NA,DYNASIM,Retirement Account Assets
50,42,1936-1940,NA,DYNASIM,Retirement Account Assets
50,43,1936-1940,NA,DYNASIM,Retirement Account Assets
50,44,1936-1940,NA,DYNASIM,Retirement Account Assets
50,45,1936-1940,NA,DYNASIM,Retirement Account Assets
50,46,1936-1940,NA,DYNASIM,Retirement Account Assets
50,47,1936-1940,NA,DYNASIM,Retirement Account Assets
50,48,1936-1940,NA,DYNASIM,Retirement Account Assets
50,49,1936-1940,NA,DYNASIM,Retirement Account Assets
50,50,1936-1940,NA,DYNASIM,Retirement Account Assets
50,51,1936-1940,NA,DYNASIM,Retirement Account Assets
50,52,1936-1940,2.877,DYNASIM,Retirement Account Assets
50,53,1936-1940,3.282,DYNASIM,Retirement Account Assets
50,54,1936-1940,3.369,DYNASIM,Retirement Account Assets
50,55,1936-1940,3.762,DYNASIM,Retirement Account Assets
50,56,1936-1940,4.007,DYNASIM,Retirement Account Assets
50,57,1936-1940,4.184,DYNASIM,Retirement Account Assets
50,58,1936-1940,4.402,DYNASIM,Retirement Account Assets
50,59,1936-1940,4.716,DYNASIM,Retirement Account Assets
50,60,1936-1940,4.905,DYNASIM,Retirement Account Assets
50,61,1936-1940,5.046,DYNASIM,Retirement Account Assets
50,62,1936-1940,5.132,DYNASIM,Retirement Account Assets
50,63,1936-1940,5.248,DYNASIM,Retirement Account Assets
50,64,1936-1940,5.337,DYNASIM,Retirement Account Assets
50,65,1936-1940,5.509,DYNASIM,Retirement Account Assets
50,66,1936-1940,5.626,DYNASIM,Retirement Account Assets
50,67,1936-1940,5.752,DYNASIM,Retirement Account Assets
50,68,1936-1940,5.839,DYNASIM,Retirement Account Assets
50,69,1936-1940,5.907,DYNASIM,Retirement Account Assets
50,70,1936-1940,5.719,DYNASIM,Retirement Account Assets
50,71,1936-1940,5.518,DYNASIM,Retirement Account Assets
50,72,1936-1940,5.302,DYNASIM,Retirement Account Assets
50,73,1936-1940,5.071,DYNASIM,Retirement Account Assets
50,74,1936-1940,5.016,DYNASIM,Retirement Account Assets
50,75,1936-1940,5.005,DYNASIM,Retirement Account Assets
50,76,1936-1940,4.946,DYNASIM,Retirement Account Assets
50,77,1936-1940,4.822,DYNASIM,Retirement Account Assets
50,78,1936-1940,4.69,DYNASIM,Retirement Account Assets
50,79,1936-1940,4.571,DYNASIM,Retirement Account Assets
50,80,1936-1940,4.512,DYNASIM,Retirement Account Assets
50,81,1936-1940,4.477,DYNASIM,Retirement Account Assets
50,82,1936-1940,4.398,DYNASIM,Retirement Account Assets
50,83,1936-1940,4.378,DYNASIM,Retirement Account Assets
50,84,1936-1940,4.242,DYNASIM,Retirement Account Assets
50,85,1936-1940,4.164,DYNASIM,Retirement Account Assets
50,86,1936-1940,4.11,DYNASIM,Retirement Account Assets
50,87,1936-1940,4.023,DYNASIM,Retirement Account Assets
50,88,1936-1940,4.026,DYNASIM,Retirement Account Assets
50,89,1936-1940,3.899,DYNASIM,Retirement Account Assets
50,90,1936-1940,3.919,DYNASIM,Retirement Account Assets
50,91,1936-1940,3.793,DYNASIM,Retirement Account Assets
50,92,1936-1940,3.616,DYNASIM,Retirement Account Assets
60,30,1936-1940,NA,DYNASIM,Retirement Account Assets
60,31,1936-1940,NA,DYNASIM,Retirement Account Assets
60,32,1936-1940,NA,DYNASIM,Retirement Account Assets
60,33,1936-1940,NA,DYNASIM,Retirement Account Assets
60,34,1936-1940,NA,DYNASIM,Retirement Account Assets
60,35,1936-1940,NA,DYNASIM,Retirement Account Assets
60,36,1936-1940,NA,DYNASIM,Retirement Account Assets
60,37,1936-1940,NA,DYNASIM,Retirement Account Assets
60,38,1936-1940,NA,DYNASIM,Retirement Account Assets
60,39,1936-1940,NA,DYNASIM,Retirement Account Assets
60,40,1936-1940,NA,DYNASIM,Retirement Account Assets
60,41,1936-1940,NA,DYNASIM,Retirement Account Assets
60,42,1936-1940,NA,DYNASIM,Retirement Account Assets
60,43,1936-1940,NA,DYNASIM,Retirement Account Assets
60,44,1936-1940,NA,DYNASIM,Retirement Account Assets
60,45,1936-1940,NA,DYNASIM,Retirement Account Assets
60,46,1936-1940,NA,DYNASIM,Retirement Account Assets
60,47,1936-1940,NA,DYNASIM,Retirement Account Assets
60,48,1936-1940,NA,DYNASIM,Retirement Account Assets
60,49,1936-1940,NA,DYNASIM,Retirement Account Assets
60,50,1936-1940,NA,DYNASIM,Retirement Account Assets
60,51,1936-1940,NA,DYNASIM,Retirement Account Assets
60,52,1936-1940,4.301,DYNASIM,Retirement Account Assets
60,53,1936-1940,4.861,DYNASIM,Retirement Account Assets
60,54,1936-1940,5.114,DYNASIM,Retirement Account Assets
60,55,1936-1940,5.426,DYNASIM,Retirement Account Assets
60,56,1936-1940,5.765,DYNASIM,Retirement Account Assets
60,57,1936-1940,6.22,DYNASIM,Retirement Account Assets
60,58,1936-1940,6.599,DYNASIM,Retirement Account Assets
60,59,1936-1940,7.137,DYNASIM,Retirement Account Assets
60,60,1936-1940,7.316,DYNASIM,Retirement Account Assets
60,61,1936-1940,7.456,DYNASIM,Retirement Account Assets
60,62,1936-1940,7.545,DYNASIM,Retirement Account Assets
60,63,1936-1940,7.799,DYNASIM,Retirement Account Assets
60,64,1936-1940,7.973,DYNASIM,Retirement Account Assets
60,65,1936-1940,8.201,DYNASIM,Retirement Account Assets
60,66,1936-1940,8.594,DYNASIM,Retirement Account Assets
60,67,1936-1940,8.686,DYNASIM,Retirement Account Assets
60,68,1936-1940,8.785,DYNASIM,Retirement Account Assets
60,69,1936-1940,8.766,DYNASIM,Retirement Account Assets
60,70,1936-1940,8.509,DYNASIM,Retirement Account Assets
60,71,1936-1940,8.282,DYNASIM,Retirement Account Assets
60,72,1936-1940,7.93,DYNASIM,Retirement Account Assets
60,73,1936-1940,7.613,DYNASIM,Retirement Account Assets
60,74,1936-1940,7.444,DYNASIM,Retirement Account Assets
60,75,1936-1940,7.359,DYNASIM,Retirement Account Assets
60,76,1936-1940,7.241,DYNASIM,Retirement Account Assets
60,77,1936-1940,7.099,DYNASIM,Retirement Account Assets
60,78,1936-1940,6.955,DYNASIM,Retirement Account Assets
60,79,1936-1940,6.799,DYNASIM,Retirement Account Assets
60,80,1936-1940,6.677,DYNASIM,Retirement Account Assets
60,81,1936-1940,6.568,DYNASIM,Retirement Account Assets
60,82,1936-1940,6.455,DYNASIM,Retirement Account Assets
60,83,1936-1940,6.477,DYNASIM,Retirement Account Assets
60,84,1936-1940,6.232,DYNASIM,Retirement Account Assets
60,85,1936-1940,6.055,DYNASIM,Retirement Account Assets
60,86,1936-1940,5.99,DYNASIM,Retirement Account Assets
60,87,1936-1940,5.763,DYNASIM,Retirement Account Assets
60,88,1936-1940,5.66,DYNASIM,Retirement Account Assets
60,89,1936-1940,5.565,DYNASIM,Retirement Account Assets
60,90,1936-1940,5.44,DYNASIM,Retirement Account Assets
60,91,1936-1940,5.273,DYNASIM,Retirement Account Assets
60,92,1936-1940,5.072,DYNASIM,Retirement Account Assets
70,30,1936-1940,NA,DYNASIM,Retirement Account Assets
70,31,1936-1940,NA,DYNASIM,Retirement Account Assets
70,32,1936-1940,NA,DYNASIM,Retirement Account Assets
70,33,1936-1940,NA,DYNASIM,Retirement Account Assets
70,34,1936-1940,NA,DYNASIM,Retirement Account Assets
70,35,1936-1940,NA,DYNASIM,Retirement Account Assets
70,36,1936-1940,NA,DYNASIM,Retirement Account Assets
70,37,1936-1940,NA,DYNASIM,Retirement Account Assets
70,38,1936-1940,NA,DYNASIM,Retirement Account Assets
70,39,1936-1940,NA,DYNASIM,Retirement Account Assets
70,40,1936-1940,NA,DYNASIM,Retirement Account Assets
70,41,1936-1940,NA,DYNASIM,Retirement Account Assets
70,42,1936-1940,NA,DYNASIM,Retirement Account Assets
70,43,1936-1940,NA,DYNASIM,Retirement Account Assets
70,44,1936-1940,NA,DYNASIM,Retirement Account Assets
70,45,1936-1940,NA,DYNASIM,Retirement Account Assets
70,46,1936-1940,NA,DYNASIM,Retirement Account Assets
70,47,1936-1940,NA,DYNASIM,Retirement Account Assets
70,48,1936-1940,NA,DYNASIM,Retirement Account Assets
70,49,1936-1940,NA,DYNASIM,Retirement Account Assets
70,50,1936-1940,NA,DYNASIM,Retirement Account Assets
70,51,1936-1940,NA,DYNASIM,Retirement Account Assets
70,52,1936-1940,6.955,DYNASIM,Retirement Account Assets
70,53,1936-1940,7.309,DYNASIM,Retirement Account Assets
70,54,1936-1940,7.761,DYNASIM,Retirement Account Assets
70,55,1936-1940,8.244,DYNASIM,Retirement Account Assets
